Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5
1362	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
1363	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,-3.000,150.000,150.000)	Pic(rect_30,1.000,-3.000,150.000,150.000)	
1364	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,-3.000,150.000,150.000)	Pic(rect_30,1.000,-3.000,150.000,150.000)	
1365	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
1366	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
1367	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
1368	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
1369	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	
1370	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	
1371	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1372	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1373	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
1374	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
1375	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1376	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1377	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1378	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1379	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
1380	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
1381	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
1382	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
1383	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
1384	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
1385	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
1386	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
1387	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1388	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1389	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
1390	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
1391	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
1392	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
1393	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
1394	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
1395	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
1396	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
1397	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	
1398	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	
1399	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	
1400	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	
1401	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	
1402	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	
1403	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	
1404	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	
1405	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
1406	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
1407	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
1408	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
1409	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
1410	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
1411	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1412	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1413	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	
1414	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	
1415	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1416	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1417	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1418	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1419	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
1420	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
1421	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1422	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
1423	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
1424	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
1425	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1426	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
1427	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
1428	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
1429	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1430	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1431	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1432	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
1433	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
1434	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
1435	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1436	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
1437	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
1438	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
1439	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1440	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
1441	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
1442	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
1443	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
1444	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
1445	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
